blind_review_id,current_label,loop106_focus_bucket,loop106_focus_reasons,review_tags,content_evidence_fields,source_size_bytes,file_entropy,pe_parse_status,pe_number_of_sections,pe_section_names,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_size,overlay_size,overlay_entropy,overlay_after_security_size,overlay_after_security_entropy,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags
blind-00322,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,680504,6.801640,ok,12,.00cfg|.rdata|.bss|.data|.gfids|.rsrc|.text|.xdata|.idata|.reloc|.enigma1|.enigma2,true,5180,true,8488,false,0,12344,7.425290,12344,7.425290,false,,0,
blind-01028,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2295816,7.923205,ok,3,upx0|upx1|.rsrc,true,940,true,35928,false,0,5640,7.256923,5640,7.256923,false,,0,
blind-00146,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,488184,7.321860,ok,3,upx0|upx1|.rsrc,true,688,true,111100,false,0,5368,7.336302,5368,7.336302,false,,0,
blind-00794,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,46635424,7.998305,ok,11,.text|.itext|.data|.bss|.idata|.didata|.edata|.tls|.rdata|.reloc|.rsrc,true,4076,true,51696,true,11016,45807520,7.999996,0,,false,,0,
blind-00936,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,2769485,7.709187,ok,11,.text|.itext|.data|.bss|.idata|.didata|.tls|.rdata|.reloc|.rsrc|.neolit,true,20766,true,743424,true,11032,1996461,7.997745,0,,false,,0,
blind-00177,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,23514504,7.996856,ok,10,.text|.itext|.data|.bss|.idata|.didata|.tls|.rdata|.reloc|.rsrc,true,3860,true,786060,true,10520,22563720,7.999975,0,,false,,0,
blind-01049,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,21179384,7.991166,ok,10,.text|.itext|.data|.bss|.idata|.didata|.edata|.tls|.rdata|.rsrc,true,4060,true,80840,true,7640,20335608,7.999991,0,,false,,0,
blind-00797,1,malicious_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|has_security_directory|security_directory_with_extra_overlay,has_resource_directory|has_security_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,319360,6.600938,ok,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,true,320,true,3485,true,20608,41344,7.650344,2048,7.687858,false,,0,
blind-01048,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|high_file_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,63925,7.095532,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,26712,false,0,3509,7.951175,3509,7.951175,false,,0,
blind-01257,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,532404,4.386922,ok,5,.text|.rdata|.data|.ndata|.rsrc,true,160,true,373816,false,0,122804,7.996889,122804,7.996889,false,,0,
blind-01714,0,benign_label_content_review,overlay_present|high_overlay_entropy|post_security_overlay_present|high_post_security_overlay_entropy|many_sections|benign_label_malware_like_static_shape,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,19742928,6.911361,ok,8,.text|.rdata|.data|.qtmetad|.rsrc|.reloc|.enigma1|.enigma2,true,5180,true,1630664,false,0,14032,7.278049,14032,7.278049,false,,0,
blind-00449,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1382352,7.884273,ok,8,.text|.data|.idata|.00cfg|.gfids|.boxld01|.rsrc|.reloc,true,80,true,83136,true,9112,1119184,7.999748,0,,false,,0,
blind-00751,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,14328440,7.995562,ok,8,.text|.rdata|.data|.wixburn|.tls|.gfids|.rsrc|.reloc,true,180,true,15132,true,9208,13865080,7.999758,0,,false,,0,
blind-00883,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,15152552,7.999064,ok,8,.text|.itext|.data|.bss|.idata|.tls|.rdata|.rsrc,true,3536,true,45568,true,12072,15033256,7.999989,0,,false,,0,
blind-01194,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|has_security_directory|large_resource_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,16144504,7.254621,ok,7,.text|.rdata|.data|.pdata|_rdata|.rsrc|.reloc,true,360,true,6408696,true,10664,2973304,7.991533,0,,false,,0,
blind-01235,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,1236200,7.046578,ok,8,.text|.rdata|.data|.pdata|.didat|.wixburn|.rsrc|.reloc,true,160,true,72724,true,10264,302824,7.998009,0,,false,,0,
blind-01845,0,benign_label_content_review,overlay_present|high_overlay_entropy|high_file_entropy|many_sections|has_security_directory|benign_label_malware_like_static_shape,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,6832376,7.955057,ok,10,.text|.rdata|.data|.tls|.gfids|.giats|.vmp0|.vmp1|.reloc|.rsrc,true,480,true,1050124,true,21240,21240,7.640921,0,,false,,0,
